what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.core",1326095432480
started,bundle,com.google.gdt.eclipse.designer,2.4.2.r36x201110201842,"com.google.gdt.eclipse.designer",1326095433962
started,bundle,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r36,"com.google.appengine.eclipse.core",1326095434339
started,bundle,com.google.gdt.eclipse.designer.hosted,2.4.2.r36x201110201837,"com.google.gdt.eclipse.designer.hosted",1326095434580
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.appengine.rpc",1326095439468
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1326095439918
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1326095439921
started,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.4.2.r36x201110201837,"com.google.gdt.eclipse.designer.hosted.2_2",1326095440044
started,bundle,com.google.gdt.eclipse.designer.hosted.lib,2.4.2.r36x201110201837,"com.google.gdt.eclipse.designer.hosted.lib",1326095440330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326095465755
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326095467326
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1326095469123
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1326095469126
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1326095471965
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1326095472500
started,bundle,com.google.gdt.eclipse.mobile.android,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.mobile.android",1326095472852
started,bundle,com.google.gdt.eclipse.maven,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.maven",1326095479394
started,bundle,com.google.gdt.eclipse.suite,2.5.0.v201112160242-rel-r36,"com.google.gdt.eclipse.suite",1326095479404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326095480287
error,log,,,"Unexpected error while validating SendMessage.java",1326095482085
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1326095486765
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1326095486831
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1326095495092
started,bundle,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.oophm",1326095495109
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1326095495274
opened,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326095495427
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1326095498862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326095500554
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326095500603
executed,command,,,"com.google.gdt.eclipse.android.cloud.launch.local.debug",1326095500884
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326095510494
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r36x201110201842,"com.google.gdt.eclipse.designer.UiBinder",1326095513818
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326095518315
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326095640625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326095643108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326095648860
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326095650016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326095653336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326095656811
opened,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1326095980449
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1326095980492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326096626421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326096633237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326096633844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326096648653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326096649500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326096661698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326096665276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326096978020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326096981793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326098253451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1326098253493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326098262149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326098275105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326098276401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326100806765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326100807386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326100831907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326100832603
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326100837927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326100838618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326100839544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326102767857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326102838936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326102840632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326102946865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326102947512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326102950665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326113742812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326113743408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326116009435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326116009955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326116598905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326116599509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326122572790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326122578669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124218522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124219548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124448973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124450435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124454817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124474970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124855837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124857029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124908770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124909331
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124942922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124943832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124945796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326124946339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326125539900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326125539963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326125672221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326125672246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326125901353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326125901675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326130241937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326130242363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326130314668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326130317859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171559732
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326171563948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171573310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171573472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171620712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171642953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171643839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171705503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171705890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171708161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171708953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171729060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326171731546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326183782710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326183784298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326183796346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326226916787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326226917652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326227786214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326227787108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326228019882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326228023490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326249934665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326249940309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326249949067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326249949702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326257706375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326257709673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270309811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270318480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270321222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270321775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270324526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270325044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270328054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270328680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270335082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270335088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270344858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270344919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270346373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270350429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270388836
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326270398396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270400316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270401948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270423803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270427312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270431005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270450545
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270450573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270473577
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r36,"com.google.gwt.eclipse.DevModeView",1326270507332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270511864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270516348
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1326270516405
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1326270530154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270541319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270561913
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326270881100
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1326270883172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326270884491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271480835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271481232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271493787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271495699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271502939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271503971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271729720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271735110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271736089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271739270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271739840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271742769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271743289
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271745918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271746600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271749384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271750087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271752714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271753323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271754104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271754535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271755037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271755544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271758324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271758870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271759889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271760862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271761602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271762165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271763910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271765371
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326271777591
